

year,riverEmissions,River unc (TgCO2),woodCropEmissions,Wood+Crop unc (TgCO2),fossilFuelEmissions,FF unc (TgCO2),Z-statistic,Mean dC_loss (TgCO2),netBiosphereEmissions,netCarbonEmissions,Mean FUR,isoa2,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon
2020,-0.16561628563068703,-0.03994727107840845,1.5439789131547712,1.5439786335134802,0.8517027383083667,0.22846458371207912,-0.522070713505913,-0.27994193083142344,-0.1781863878517252,0.9134437391791249,0.14375372996328517,JP,0.6684827688784335,0.7198576750795128,0.5375736566602688,3.5623049655515455,0.9675748879361272,1.8060268411442768
2015,0.2578199196503942,-0.24857215573911268,-0.1777895241959784,-0.17778962244442825,-0.12257154355529534,0.02345127785626137,0.17438017684726193,-0.11071171329750172,-0.06962633025790269,-0.20017874220159446,0.2220262382049332,KZ,-0.13762641308447968,-0.18409026686949648,-0.330019100077026,-0.4266159384906861,-0.3247079863554684,0.032690574009234856
2016,0.25567592680767487,-0.2628025624045314,-0.1777895241959784,-0.17778962244442825,-0.1062190871479956,0.05088734669696133,-0.6456345811492182,-0.30673541519430975,-0.26026046680859993,-0.3176834532973316,0.2220262382049332,KZ,-0.14129522457413946,-0.21467610575764193,-0.3300656691565906,-0.4298077105261378,-0.31898477707110706,0.048759205133646864
2017,0.25647409029154816,-0.2575061751221611,-0.1777895241959784,-0.17778962244442825,-0.09350533210357177,0.07728153950573606,-0.21877758383598198,-0.13111878587554082,-0.08970110227754656,-0.17909844155407403,0.2220262382049332,KZ,-0.13164265852575857,-0.1909906852691676,-0.33021570664011135,-0.4262200904191805,-0.31669224127100165,0.07377106502409671
2018,0.2587228539973057,-0.24258022260898,-0.1777895241959784,-0.17778962244442825,-0.06240619898646242,0.07728153950573606,0.017117072573964366,-0.23193844775269107,-0.18706783126973067,-0.21128669595846217,0.2220262382049332,KZ,-0.28230761420457157,-0.1460156283267796,-0.3365258138561796,-0.43361398807553353,-0.31553143846806947,0.0880973811121728
2019,0.25853712383101063,-0.2438152036053704,-0.1777895241959784,-0.17778962244442825,-0.0688201810498369,0.02345127785626137,0.48890638539385706,-0.29501186210342406,-0.24830364128483529,-0.26330482594147203,0.2220262382049332,KZ,-0.21075315064254987,-0.018894171205899462,-0.3311062136815192,-0.42427821131101257,-0.3198146673993778,0.072770082277553
2020,0.25744560193063015,-0.25105507428789453,-0.1777895241959784,-0.17778962244442825,-0.09065581549956193,0.02345127785626137,0.3990417543805441,0.0008317256472394984,0.03852559662379279,-0.08311922672289546,0.2220262382049332,KZ,-0.17337124650439348,-0.027867750584498245,-0.3273219093740127,-0.4277259459270678,-0.313416188408917,0.05537012093678751
2015,0.3076900884866926,-0.4153784918522638,0.15968999183026455,0.15969000861328525,-0.3680990396221582,-0.3925163045620085,1.9716727971135193,0.34560809642790113,0.41105973689406955,-0.15382303239188663,0.45684376292987633,KE,-0.13205217096567223,0.29784215670627123,0.021143145862098416,-0.020336771836293656,-0.11294606396676615,-0.2513269253084917
2016,0.30321294377035035,-0.4293344091385975,0.15968999183026455,0.15969000861328525,-0.36784828216100535,-0.3901550035552269,1.904274323853535,0.3208741942932038,0.38615088225244143,-0.17148372769412923,0.45684376292987633,KE,-0.14905376416444166,0.2992653404539838,0.022360230080765188,-0.2387764803212418,-0.13126003948375434,-0.250025078470336
2017,0.2943016103915117,-0.3702013511783961,0.15968999183026455,0.15969000861328525,-0.3674810428567892,-0.39255843506821747,1.735778140703573,0.3037526811572563,0.3677262745168098,-0.18432498220849905,0.45684376292987633,KE,-0.12426228569497764,0.30101422777620723,0.024984471632014116,-0.3381541465095211,-0.1479565349182417,-0.24632893737063294
2018,0.29673191342904276,-0.38632783920981856,0.15968999183026455,0.15969000861328525,-0.3672116122106761,-0.39255843506821747,-0.18507834720598965,0.00021842760636237078,0.07370574246813753,-0.3960822163234398,0.45684376292987633,KE,-0.13176823676465554,0.3003590630764993,0.026578443472483785,-0.3316286997011513,-0.11315528464333481,-0.24803115038656187
2019,0.3003181248246033,-0.4101252720223262,0.15968999183026455,0.15969000861328525,-0.3669775064337263,-0.3925163045620085,1.2527557490070165,0.20071685849460746,0.26897533447637534,-0.2549414708524679,0.45684376292987633,KE,-0.14393906777918544,0.30846659643183455,0.02280705859379682,-0.33465686577080167,-0.10682398590281263,-0.2481809929791994
2020,0.3004509933281836,-0.4022735674843487,0.15968999183026455,0.15969000861328525,-0.3678960558201419,-0.3925163045620085,0.005883993697300246,0.07883723342865166,0.1507446128791223,-0.3413488367002192,0.45684376292987633,KE,-0.1246921161152988,0.3093559798841397,0.00020450208540793657,-0.34551143052506883,-0.05622191230457344,-0.2528587837933516
2015,0.3687955227395052,-0.406457618633353,0.09015729360057244,0.09015733279081879,-0.35472011946136506,-0.4177920747637254,1.2639888278836806,0.15296579364538745,0.23084485587818485,-0.26745057695069563,-0.45633549988934674,KG,-0.3239396613214854,-0.3145160897343859,-0.36511721831460775,-0.47054075411091406,-0.3227719922799955,-0.2819783783248397
2016,0.36872028773521986,-0.40695685685702176,0.09015729360057244,0.09015733279081879,-0.35369966131079084,-0.4191360379117925,1.1291918813637112,0.08713150000979507,0.16695156674966974,-0.31229022260127504,-0.45633549988934674,KG,-0.3272223142285823,-0.3109796778813458,-0.3627866203047376,-0.4731504272306228,-0.31676228818229135,-0.2843204196794752
2017,0.3687749971749737,-0.40659378887678815,0.09015729360057244,0.09015733279081879,-0.35297066473831007,-0.4197539614917107,0.062049388080620785,0.04726744177757657,0.12828331250075387,-0.3392911771399606,-0.45633549988934674,KG,-0.3250725302379627,-0.31499227621695397,-0.3617711526720862,-0.4731088357428793,-0.31529738501985494,-0.2838870416625912
2018,0.3688057807594591,-0.4063895177109573,0.09015729360057244,0.09015733279081879,-0.35149348446751794,-0.4197539614917107,1.4661842476636344,0.14291373274933722,0.22109357782676212,-0.2705366610914635,-0.45633549988934674,KG,-0.32690919722581674,-0.31569309496436826,-0.36474868815391936,-0.4733149138383362,-0.3135121022267254,-0.2805523611205251
2019,0.3688570803838522,-0.4060491711057597,0.09015729360057244,0.09015733279081879,-0.3514805788412152,-0.4177920747637254,1.3763196166503218,0.16594481999051955,0.2434502644441662,-0.25439413698637364,-0.45633549988934674,KG,-0.3230875621701171,-0.30353650122070136,-0.36236294743600644,-0.4735096257432123,-0.3127576948567251,-0.2836026827817029
2020,0.3687907318536772,-0.4064893779962336,0.09015729360057244,0.09015733279081879,-0.35319542821232575,-0.4177920747637254,1.219056512377024,0.15136872530056958,0.22929452090872524,-0.26670368227172275,-0.45633549988934674,KG,-0.3274659346831383,-0.2927081910041787,-0.3662481044879342,-0.4736996958944528,-0.31472398912389643,-0.28713768671157286
2015,0.2653377053045849,-0.40188834695348896,0.042071690306222355,0.042071737812254574,-0.363340849413424,-0.414950002054671,-0.7916646065458516,0.11704088418779496,0.1709883175030917,-0.32117351447309717,-0.4302446638087971,KH,-0.24750667859753261,-0.39854921615307776,-0.2704047732215437,-0.30058375240329377,-0.2533287351910916,-0.27280608272472745
2016,0.25845330714058,-0.4268484252582739,0.042071690306222355,0.042071737812254574,-0.36243654189957436,-0.41093331375257464,-0.7130330544092028,0.18868262376050865,0.2391010670642949,-0.27093511902818807,-0.4302446638087971,KH,-0.24113583378179787,-0.3981310599434527,-0.26393740585854375,-0.29283314314281045,-0.2443388142671225,-0.2695974859727792
2017,0.2379105982859511,-0.2905359125179456,0.042071690306222355,0.042071737812254574,-0.36218231248231875,-0.406632301466684,-0.3535745303559513,-0.029530664807218613,0.0231945935362759,-0.4263647156147889,-0.4302446638087971,KH,-0.23527220484507622,-0.39349042614187296,-0.2646996141438594,-0.302644393475519,-0.23636104057964677,-0.2687700777612657
2018,0.2489563046373574,-0.36383083380218467,0.042071690306222355,0.042071737812254574,-0.35872645986024526,-0.406632301466684,-1.533047812405683,0.000936583821117548,0.055002774865461665,-0.39919253559320733,-0.4302446638087971,KH,-0.23034483154107696,-0.3850367558766246,-0.2564866513826091,-0.3415243762988111,-0.22970518123053724,-0.26849376284621623
2019,0.2646843161041827,-0.40622168290870997,0.042071690306222355,0.042071737812254574,-0.356920700059604,-0.414950002054671,-0.9713938685724773,-0.003265029803868851,0.05412478052333622,-0.3976166933121997,-0.4302446638087971,KH,-0.2297124821957487,-0.39665037070339193,-0.25172007851388,-0.34426156087175186,-0.22960596250922255,-0.2562161784914733
2020,0.25506825580205295,-0.3778649960462221,0.042071690306222355,0.042071737812254574,-0.35842106477410807,-0.414950002054671,-1.0163261840791338,0.05575955142729206,0.10943961631479628,-0.35955184977670773,-0.4302446638087971,KH,-0.23990127240501685,-0.3767798721951675,-0.2506716895787858,-0.33757676595990727,-0.2269190610919401,-0.258765909325918
2015,0.320677294176437,-0.3789037326212311,1.0685722456361377,1.068572367238796,0.31684219023619303,0.5813844329197427,-0.3535745303559513,-0.09647037121566797,0.059589460930479295,0.43061066639784457,-0.6911530246142892,KR,0.2462566997905608,0.08778161796714891,0.019915601716002835,2.8401253236020745,0.1377340702429811,1.0725494856143931
2016,0.30289291640688804,-0.37750663666804735,1.0685722456361377,1.068572367238796,0.34903202008950646,0.6220574513463791,-0.48837147687592064,-0.1298497574189978,0.023585145766141194,0.44402067796166905,-0.6911530246142892,KR,0.2522115245351736,0.18623215313289934,0.05580847613588022,2.8480476480057026,0.13883601923141828,1.0818064592660974
2017,0.3138332804178213,-0.42431870510110786,1.0685722456361377,1.068572367238796,0.3486448513004246,0.6272497515710561,-0.09521371619267674,-0.11604835551656319,0.03920142389223669,0.45481051508578924,-0.6911530246142892,KR,0.2524123440099567,0.20265320403054737,0.05859787994403138,2.835246839020435,0.14773726363281822,1.1327065130704508
2018,0.3021438047361645,-0.37253511132638567,1.0685722456361377,1.068572367238796,0.3686234460715444,0.6272497515710561,1.2752219067603447,-0.09992255583591729,0.05247070829574677,0.4888249273295762,-0.6911530246142892,KR,0.2747183291835594,0.255749952547873,0.02308608623314941,2.7128794911863783,0.1565320117289618,1.1184550585236566
2020,0.3093572786563486,-0.39192222728021253,1.0685722456361377,1.068572367238796,0.29156429404519113,0.5813844329197427,-1.229754682735752,-0.09368571542722197,0.05998918496348612,0.3999733834012327,-0.6911530246142892,KR,0.2772274054686633,0.27812870337314055,-0.02815108229757811,2.5776946708344406,0.12449043073764866,0.9258650038263392
2015,0.3739996663787106,-0.437042350259296,0.12868540352097083,0.1286856305981364,-0.2890331083893633,-0.31058898058928447,0.29794404449056716,0.02318282185480158,0.10914905610940212,-0.27487173813005916,-1.9174223204001024,KW,-0.34898874437403526,-0.3049653217770661,-0.3482807459196281,-0.2508504092182565,-0.15558644472749264,-0.16186629432142954
2016,0.3739896309492176,-0.4369757579856406,0.12868540352097083,0.1286856305981364,-0.2838705152410244,-0.3033923499982725,-0.039048321809356204,0.022909277273550684,0.10888160535983075,-0.2687487526989582,-1.9174223204001024,KW,-0.34732411874517194,-0.3124160016290656,-0.3484964129696303,-0.2648680539847547,-0.17567103459106628,-0.15007621414489966
2017,0.37396421601424673,-0.4368071122925956,0.12868540352097083,0.1286856305981364,-0.2808684153030283,-0.2990950383649543,-0.06151447956268442,0.023512628510975228,0.10946185236847385,-0.2646574591214303,-1.9174223204001024,KW,-0.34339473273946963,-0.30896239184798335,-0.3418859489865397,-0.2222413713354167,-0.1609100159243906,-0.15800636184455785
2018,0.37398161502573274,-0.43692256658305295,0.12868540352097083,0.1286856305981364,-0.2815464746247921,-0.2990950383649543,0.8820641460771009,0.023065820894771934,0.10903186304609704,-0.26579711798384587,-1.9174223204001024,KW,-0.33939996819193746,-0.2644105163461693,-0.34581627472906706,-0.177114264347892,-0.15061548953614676,-0.15236942773374199
2019,0.3739602072905344,-0.4367805102710306,0.12868540352097083,0.1286856305981364,-0.27823326914654256,-0.31058898058928447,-0.3760406881092795,0.023061254248931934,0.10902307795503757,-0.26175008198550886,-1.9174223204001024,KW,-0.34424828705631555,-0.3324110508719662,-0.35308698225785434,-0.1948465765765924,-0.09966211050770145,-0.15410897704537768
2020,0.3739790670935899,-0.4369056595415258,0.12868540352097083,0.1286856305981364,-0.2848600227302886,-0.31058898058928447,0.14068094021726957,0.02300764731672708,0.1089749008653583,-0.26989200945455183,-1.9174223204001024,KW,-0.3425060207609272,-0.2957726517670156,-0.3577173086356021,-0.21066429657370025,-0.09845254963557629,-0.16050059815412301
2015,0.22384558615426045,-0.3649962918151549,0.058654823108733836,0.05865492318642918,-0.36896079283193356,-0.41284156948481815,-0.9376946319424849,0.09182002288959068,0.13944394899943105,-0.3508030380698226,0.40466209076877785,LA,-0.29275865509493837,-0.3410601288775599,-0.29407421696670893,-0.46523769218233113,-0.20191535345494765,-0.29608975906351037
2016,0.2116407330726945,-0.28400833640191686,0.058654823108733836,0.05865492318642918,-0.3685427190651745,-0.3968281341400338,-0.4546722402459283,0.16687007733727102,0.2097816598443777,-0.2995545777789131,0.40466209076877785,LA,-0.28744743693439107,-0.30038358830310824,-0.26898448613675685,-0.4658292038818577,-0.19765251424237731,-0.29585101649586354
2017,0.1837593014934312,-0.0989975650869837,0.058654823108733836,0.05865492318642918,-0.3684284071946754,-0.38580104347099253,-0.17384526832932554,0.022863855367769435,0.06438474982756026,-0.40429442496796186,0.40466209076877785,LA,-0.2961270604168448,-0.3337083273639517,-0.27098466403608323,-0.46195366540292904,-0.2089282643537879,-0.29636370585759036
2019,0.22263786384214668,-0.35698534804378934,0.058654823108733836,0.05865492318642918,-0.36603627512356085,-0.41284156948481815,-0.8478300009291722,0.034476795811931735,0.08355924689987587,-0.3875366890742177,0.40466209076877785,LA,-0.2987623814976305,-0.30828956825383885,-0.3024159364478397,-0.46046924470232375,-0.20525986070889282,-0.2975164562592338
2020,0.2084185528030724,-0.26263065102734706,0.058654823108733836,0.05865492318642918,-0.3668702755263313,-0.41284156948481815,-0.533303792382577,0.07753904831090945,0.1224501086559793,-0.3605036671773247,0.40466209076877785,LA,-0.29383158266047205,-0.3025173154171646,-0.30084506797603566,-0.45959658252129093,-0.181672205552713,-0.2987038927728121
2015,0.3722496561752701,-0.4270046623628326,0.13034148171912474,0.13034163170645977,-0.36350177001042,-0.3671204339510376,0.2754778867372389,0.023754925256593076,0.10948459461464476,-0.36573506324099014,-1.4216964348696672,LB,-0.32494431010258473,-0.2726397553475209,-0.3453397260758894,-0.41623964000991076,-0.3147376569044194,-0.24020041336471962
2016,0.3722722581078146,-0.4268547139281378,0.13034148171912474,0.13034163170645977,-0.36292878304439524,-0.3645797936272853,0.5450717797771776,0.024060286632630858,0.10978548384904989,-0.36481707651554784,-1.4216964348696672,LB,-0.3220394273958059,-0.2687287673955621,-0.3395634737561019,-0.4160459214121502,-0.3068897298811496,-0.23873309050483177
2017,0.3722873260628443,-0.4267547272374372,0.13034148171912474,0.13034163170645977,-0.3623950840026903,-0.36057369488485774,0.8483649094471085,0.02337719127801339,0.10912574815571115,-0.36464004619878443,-1.4216964348696672,LB,-0.3238676277569438,-0.26858420835149444,-0.34065148971214876,-0.413806366015836,-0.30746947835873645,-0.23414112019176064
2018,0.3722270637673495,-0.42715461079752737,0.13034148171912474,0.13034163170645977,-0.3620612508550542,-0.36057369488485774,0.42150791213387234,0.023130782055704655,0.10887440341351785,-0.3644129597565432,-1.4216964348696672,LB,-0.32350505385766576,-0.2430488325692396,-0.34025813122395915,-0.40619211533105887,-0.3097651637405598,-0.23947644612777116
2020,0.3722413697524662,-0.4270596803238028,0.13034148171912474,0.13034163170645977,-0.36242820463656455,-0.3671204339510376,0.5338387009005134,0.023676508710759107,0.10940682251813605,-0.36447779169575245,-1.4216964348696672,LB,-0.33159328213333655,-0.2837113640665102,-0.3537755657083497,-0.4057162104666933,-0.31295134101724764,-0.2568827108708269
2015,0.31066196163989235,-0.26157137357087307,0.08094214422237779,0.08094227793993225,-0.37513654617048625,-0.4360974665793959,1.4886504054169627,0.13688806602237097,0.20266351737183938,-0.3127559814004111,-0.8085617869767607,LR,-0.37429245024190044,-0.39013247934088646,-0.26071241884416474,-0.42487351950556257,-0.3553925960297139,-0.30853739861023693
2016,0.2947649833448581,-0.367059544354928,0.08094214422237779,0.08094227793993225,-0.37510873625894003,-0.4356546977323859,0.7023348840504752,0.11620820747528607,0.17936526816529885,-0.3295278224326535,-0.8085617869767607,LR,-0.3830548568740632,-0.3901487604964862,-0.25664260656447546,-0.42384242844158526,-0.35259411719199585,-0.30870294896684614
2017,0.29909182949586,-0.3383475002430949,0.08094214422237779,0.08094227793993225,-0.37504970158428624,-0.43602368126041363,1.0505603292270627,0.1037630245242849,0.16816988631945137,-0.33753119957643796,-0.8085617869767607,LR,-0.37288751008972343,-0.3900556207640265,-0.2513648569958096,-0.4184796571835805,-0.35552249776134354,-0.30911770269021577
2018,0.30731177042488533,-0.28380261157370545,0.08094214422237779,0.08094227793993225,-0.3750201100110558,-0.43602368126041363,0.9719287770904138,0.09795618248240585,0.1642073380684253,-0.34035332410953917,-0.8085617869767607,LR,-0.373121226547774,-0.3901134477702475,-0.24885218165375053,-0.4229988178635316,-0.35461640142656325,-0.30883699276341403
2019,0.3070675590677671,-0.2854231291145166,0.08094214422237779,0.08094227793993225,-0.37499654867737214,-0.4360974665793959,0.6574025685438186,0.08695354056638864,0.15348196028673203,-0.3480611116235913,-0.8085617869767607,LR,-0.3743325767953984,-0.3899967227099947,-0.2427920849501366,-0.4454262334270959,-0.3540192789456934,-0.3090978722486148
2020,0.30377965889314823,-0.3072410213795602,0.08094214422237779,0.08094227793993225,-0.37529089289270356,-0.4360974665793959,0.4552071487638647,0.09245660832881693,0.15815282452176516,-0.3450519350693306,-0.8085617869767607,LR,-0.373010289066194,-0.38872781811394785,-0.23910652052862105,-0.40901594555684245,-0.35218138173731245,-0.3099978199110111
2015,0.374025075070481,-0.4372109551559383,0.06491988527406534,0.06491998098812593,-0.37586405574071513,-0.4385327037779184,0.3091771233672313,0.028047279931133394,0.10862422059980119,-0.38147980846802904,-1.6565139595946103,LC,-0.3965035820379153,-0.3991492518423947,-0.3738946231630838,-0.47227573815101676,-0.3799793556806127,-0.3103412963964253
2016,0.3740250702043506,-0.4372109228663046,0.06491988527406534,0.06491998098812593,-0.37586555644805686,-0.438606500483524,1.3426203800203294,0.028170479651235383,0.10874375842876835,-0.38139541761302154,-1.6565139595946103,LC,-0.39672147887602294,-0.3988686689315308,-0.3738546394042692,-0.4718930838299425,-0.37998153569023085,-0.31031049234557173
2017,0.37402506998061724,-0.4372109213816729,0.06491988527406534,0.06491998098812593,-0.3758651715634494,-0.43855378895761377,0.691101805173811,0.02799906797942435,0.10857744049535152,-0.381514916569937,-1.6565139595946103,LC,-0.3964407780405144,-0.3987186766533941,-0.37378729864022314,-0.47159843976159815,-0.37997806760882397,-0.3102823238465645
2018,0.37402508485847985,-0.43721102010652146,0.06491988527406534,0.06491998098812593,-0.37585631579120593,-0.43855378895761377,0.6012371741604982,0.028045054951481012,0.10862206353552625,-0.3814718948495873,-1.6565139595946103,LC,-0.3965211950231802,-0.39869493441576626,-0.3741350961598994,-0.4725349189576045,-0.37997560898413685,-0.3104076624126425
2019,0.37402507618905284,-0.4372109625787808,0.06491988527406534,0.06491998098812593,-0.3758456201106462,-0.4385327037779184,0.07328246695728491,0.028094599365601384,0.10867013407829577,-0.38142413508816314,-1.6565139595946103,LC,-0.3965266272289173,-0.39855679769774804,-0.3739105296415305,-0.472383985120177,-0.37998108018425336,-0.31042895700072565
2020,0.37402507526059253,-0.4372109564177804,0.06491988527406534,0.06491998098812593,-0.3758969696561504,-0.4385327037779184,1.308921143390337,0.028186197392412727,0.1087590099654939,-0.38142284683281935,-1.6565139595946103,LC,-0.3966462659823249,-0.3997304224040514,-0.3741207960047711,-0.4728024581793209,-0.3799906329498229,-0.3105432692818901
2015,0.3350036619882885,-0.3216329109746503,0.11628328587109368,0.11628350295689403,-0.32854168465623024,-0.38237480852010375,-0.39850684586260776,0.018245867951353224,0.09540706646338917,-0.3331192883064388,-1.2651514183863721,LK,-0.3319733641554829,-0.3832118937441571,-0.2482194892669732,0.23743169353402177,-0.24867279379167942,-0.24277082444169537
2016,0.33657732035112314,-0.3111902428513849,0.11628328587109368,0.11628350295689403,-0.32523030652329793,-0.3731715702380968,0.07328246695728491,0.01557147594783367,0.09313223652666183,-0.3307091539801319,-1.2651514183863721,LK,-0.3470774173796499,-0.38111624921980103,-0.2472607246863835,0.23042294460338672,-0.25274363031073704,-0.23599297305363603
2017,0.33641044894017497,-0.31229818639625306,0.11628328587109368,0.11628350295689403,-0.3242800869583536,-0.37318210286464903,-0.11767987394600497,0.0026673925031753193,0.0805776360697412,-0.33860272202688063,-1.2651514183863721,LK,-0.34144178025912497,-0.38032810717214044,-0.24933472689626615,0.1724389445494157,-0.2842274074471906,-0.23111728323948316
2018,0.3361970021182943,-0.31371392714953583,0.11628328587109368,0.11628350295689403,-0.31138348317312736,-0.37318210286464903,-0.9938600263258056,0.0018944165748610586,0.07978425572776995,-0.3233971172501703,-1.2651514183863721,LK,-0.2970925800513744,-0.37971868866315084,-0.25453605456142275,0.16704208611897528,-0.26679920529387186,-0.23510169707558
2019,0.33122657712952014,-0.34669657852473124,0.11628328587109368,0.11628350295689403,-0.3046365816347754,-0.38237480852010375,-0.7467322910391951,0.010027532961985056,0.08666482719169125,-0.31017978509188376,-1.2651514183863721,LK,-0.3102442810402989,-0.37940943580339503,-0.2637707247996515,0.20951251223382242,-0.2587491406256376,-0.2328442599437587
2020,0.33508300210548025,-0.3211064323820233,0.11628328587109368,0.11628350295689403,-0.3101177039137189,-0.38237480852010375,-0.5557699501359052,0.0038528288819323513,0.08145790157114509,-0.3206413406617534,-1.2651514183863721,LK,-0.3510857319418142,-0.38080752879609303,-0.2623787056708027,0.13694726124471332,-0.23960632811489085,-0.24382973320422696
2015,0.3636488731591007,-0.4305344706364973,-0.029107628195275365,-0.02910792035894738,-0.36079809840453925,-0.4120454737168175,-0.7467322910391951,-0.01640454255734085,0.055641808385083286,-0.401266053828251,-0.14324546692275558,LT,-0.2855250401886423,-0.3482766979567012,-0.2561797861966346,-0.40508750211334327,-0.3211243964140156,-0.2700966770228561
2016,0.3641573928297928,-0.4271605202511181,-0.029107628195275365,-0.02910792035894738,-0.3608449241282925,-0.41243167951258614,-0.9713938685724773,-0.010392391105713064,0.06157868653474546,-0.39704082081769276,-0.14324546692275558,LT,-0.3144840821197181,-0.34399009470146885,-0.2427566758879274,-0.3723165374339584,-0.3268282992488356,-0.2691812834508688
2017,0.36266831312730174,-0.4370413355397516,-0.029107628195275365,-0.02910792035894738,-0.3603678727914208,-0.4113889494839133,-0.3872737669859436,-0.0343943821885678,0.03798715270018804,-0.4134745996152004,-0.14324546692275558,LT,-0.29903060914303337,-0.3387732986159574,-0.24547575748389133,-0.38339807659194514,-0.32603086685542454,-0.26619795288374803
2018,0.36288623652242136,-0.43559536461320997,-0.029107628195275365,-0.02910792035894738,-0.3596316810467536,-0.4113889494839133,-0.01658216405602798,-0.009221133787974008,0.06245659371084316,-0.3949232720549696,-0.14324546692275558,LT,-0.34194893130662657,-0.3415360841113468,-0.24479490721905783,-0.3971461384317623,-0.33758152516913875,-0.26498821330055505
2019,0.36417548961522667,-0.42704002428030857,-0.029107628195275365,-0.02910792035894738,-0.35958439848667095,-0.4120454737168175,-0.8028976854225156,-0.054029162587451204,0.019242340561637823,-0.42603732480108236,-0.14324546692275558,LT,-0.32488921037644614,-0.34148210279245694,-0.24326979437964746,-0.38298319162316524,-0.3286291991573676,-0.26576496211272693
2020,0.3635072420015208,-0.43147435816962537,-0.029107628195275365,-0.02910792035894738,-0.36061616333639546,-0.4120454737168175,-0.4546722402459283,-0.014805068613293573,0.057164889443201486,-0.39994482711194734,-0.14324546692275558,LT,-0.29913609539015473,-0.33955671362140627,-0.25229815149527884,-0.3881961164467763,-0.31769096002215763,-0.2708233349878983
2015,0.3619557760124025,-0.4278258236010927,0.037666272911025256,0.03766634823757393,-0.35654518059691925,-0.42495989719778904,-0.2524768204659743,-0.016317901058125108,0.06087908231095576,-0.3922852408871813,-0.32588131948660026,LV,-0.3248934513422938,-0.37725892782802656,-0.17634546581642283,-0.44802728837211053,-0.35315281021225087,-0.29223696176435454
2016,0.3627567016372104,-0.43314022365644006,0.037666272911025256,0.03766634823757393,-0.3557604499922639,-0.4251993294192241,-0.6344015022725541,-0.013469262319221386,0.06380582696918251,-0.38921386688986165,-0.32588131948660026,LV,-0.3397170758418655,-0.3801547992568819,-0.16608509754741052,-0.41785272201338647,-0.35642136715957884,-0.2928165296113649
2017,0.3605586089306677,-0.4185541753294712,0.037666272911025256,0.03766634823757393,-0.3552887664822615,-0.4251838720780947,0.8034325939404521,-0.030579111792515185,0.04675741100724865,-0.40093454464944056,-0.32588131948660026,LV,-0.3281241084898405,-0.38045284084544706,-0.17438879538957325,-0.4352090745927164,-0.35670573933643324,-0.2926046623775518
2018,0.36075938800274465,-0.41988683611756694,0.037666272911025256,0.03766634823757393,-0.35435099570729056,-0.4251838720780947,-0.3535745303559513,-0.028220127286794433,0.04908726207771103,-0.3981066006114512,-0.32588131948660026,LV,-0.3600507140168276,-0.3829935613233438,-0.16351123159969963,-0.42845957932206497,-0.3635655708042411,-0.2906215547518747
2019,0.3627129836134517,-0.43284987039659273,0.037666272911025256,0.03766634823757393,-0.35295227707605575,-0.42495989719778904,-0.9264615530658209,-0.03979879542824277,0.03824995827383703,-0.40421271087561683,-0.32588131948660026,LV,-0.3404599220583678,-0.38011353238560547,-0.15127512327122725,-0.43053171248054156,-0.35617676202414916,-0.29167910368063926
2020,0.3617487106885432,-0.42645138582023273,0.037666272911025256,0.03766634823757393,-0.35443893670068083,-0.42495989719778904,-0.2861760570959666,-0.026765588200882245,0.05069973673983807,-0.3970510940253013,-0.32588131948660026,LV,-0.3334772983362967,-0.3807704500084602,-0.11826373001041776,-0.43449022192142356,-0.35379200465931215,-0.2944172710871238
2015,0.35840956803727475,-0.36309736632710227,0.3181634295912701,0.31816373089128624,-0.28577255329806567,-0.26803517665911514,-0.9601607896958132,-0.04580715381884497,0.0546386048866603,-0.31020311900103886,-0.8868342952184084,MA,0.03855229295456511,-0.01728301106203187,-0.2036331650648408,-0.11221108407144838,-0.17554972878647512,-0.17443756331490964
2016,0.36028182335976844,-0.35067424121704605,0.3181634295912701,0.31816373089128624,-0.28320638942730425,-0.2686042231585192,-0.15137911057599732,0.025395713620600485,0.12410633097891978,-0.2569542301031038,-0.8868342952184084,MA,0.03335216006930546,0.00039904253011556495,-0.20415619586144687,-0.09109752657474664,-0.25068369343540636,-0.1761331849731712
2017,0.3595329021815232,-0.3556435544637807,0.3181634295912701,0.31816373089128624,-0.27891281318637656,-0.25987552240252854,-0.9376946319424849,-0.029116113182342016,0.07106215180848097,-0.28996399180615834,-0.8868342952184084,MA,0.044128803546329955,0.0020672239190142844,-0.20092395770877125,-0.17258898011697554,-0.2041038411723196,-0.16664151971985355
2018,0.3598372139155297,-0.35362454382254777,0.3181634295912701,0.31816373089128624,-0.2757270650440018,-0.25987552240252854,-0.8590630798058363,-0.021575442982194035,0.07844060109520623,-0.28074409362375347,-0.8868342952184084,MA,0.11705136279973868,-0.0011684752673143679,-0.18833231112407853,-0.14070813248014596,-0.183646278794647,-0.1667079115534909
2019,0.36037545041282903,-0.35005295855611873,0.3181634295912701,0.31816373089128624,-0.272932368799508,-0.26803517665911514,-0.7916646065458516,-0.0322638572420262,0.06817926134732379,-0.2847270312339175,-0.8868342952184084,MA,0.02299137486955817,0.015662170367092984,-0.19517939840569543,-0.09775669784627708,-0.19631835247311605,-0.15765809899440109
