year,Population,cropLand,grazingLand,forestLand,fishingGround,builtupLand,carbon,SolidWasteDisposal
1982.0,-0.19716275167620567,-0.373667554563356,-0.09007753701918421,-0.2638173483869805,-0.4112290025063063,-0.26359799899498704,-0.3322426764365547,-0.3863726830456952
1982.0,-0.28487213575372666,-0.4188448611023123,-0.3410245903622579,-0.42052723681091525,-0.407329741010459,-0.351013677092511,-0.3632478907195686,-0.40097713881854447
1982.0,0.7382524445138117,0.08676970660102883,-0.30655987285687547,0.2197127693167229,-0.03482936594394165,0.21625653634902423,-0.33849721241815595,-0.3337584035584137
1982.0,-0.2839041406843307,-0.42379707550000845,-0.3480462768471609,-0.4177687817849847,-0.4039884179082214,-0.3574307751619954,-0.38600761058045807,-0.4169115006790113
1982.0,-0.25690530975093917,-0.3716122602425159,-0.3189085851203735,-0.3673227861997593,-0.35390713013039726,-0.3421321281548174,-0.30266722543266006,-0.3859259974647552
1982.0,-0.2824392436416351,-0.4160129127590474,-0.33117226451807585,-0.3314880674974279,-0.41618001439084,-0.34731182483485007,-0.38628142291284484,-0.41627213165823673
1982.0,-0.28680601762696606,-0.42283659073796354,-0.3493104262935726,-0.4274496763447515,-0.41438267988921157,-0.35813251724087325,-0.384560144550563,-0.4124042641557531
1982.0,-0.2830321527847106,-0.41641631067652773,-0.33779701920454397,-0.4207414946998467,-0.38259830158767627,-0.3510886320236553,-0.33604427998530684,-0.4000206652310154
1982.0,-0.28394043296991317,-0.4158510120100923,-0.34212732615804115,-0.4259934899055374,-0.4108625254714835,-0.3528137379016468,-0.35564792781820787,-0.40304226115896
1982.0,-0.27403334562236203,-0.37948470546780966,-0.31196425804313105,-0.42777218964562697,-0.28059453304736304,-0.35813251724087325,-0.29120039474378834,-0.3326737607521218
1982.0,-0.2852375723107875,-0.419943128530603,-0.34557034289361815,-0.4176124104620167,-0.40403386946261993,-0.3560288510859779,-0.38175872894928187,-0.4138799019758112
1982.0,-0.24973499435195773,-0.30651162961575984,-0.20910719584028356,-0.3951999702241253,-0.393898776518524,-0.34840620311340464,-0.3173782708016407,-0.2917218472505942
1982.0,-0.15780885907575726,0.021325828908334257,-0.045690065396319944,-0.3105907530633353,-0.25831838434319954,-0.2734368029174231,0.0816743611894487,-0.01074400851166305
1983.0,-0.17228528765983048,-0.09119172879907786,0.013476421384898355,-0.3439970199567208,-0.4162991466505008,-0.316089332456788,-0.3713826268144324,-0.40355830148666216
1983.0,-0.25461756361342436,-0.38051699155732754,-0.30878388978881727,-0.35912515392390587,-0.4132372150386171,-0.3334636512044055,-0.3538700712871474,-0.40309073131693374
1983.0,-0.04798262254860158,-0.028791976075690798,0.0994967274155572,-0.2109800275057056,-0.32436790963465506,-0.3173245385210642,-0.26348079589059475,0.019900301203261743
1983.0,-0.18010141576660346,-0.372711108543256,-0.10327842097402112,-0.3512154841430112,-0.1958100206186807,-0.32430333319490556,-0.3753522376560542,-0.3969495722908144
1983.0,0.05273948620959322,0.15938500056464652,3.3598161023561897,-0.06622358152147716,0.2775157267824794,-0.058309631549335196,0.0168154165333624,0.4492826235507487
1983.0,-0.10924556443524236,0.26235028763576707,1.6400308174386533,0.36316424953215,-0.20593300880742582,-0.2117188130724781,0.4025350401533348,1.5292030038509858
1983.0,-0.19996541271522975,-0.19127676926912635,-0.21950710157988954,-0.09035846693877765,-0.3594510914538909,0.013263802870781632,-0.1382468478106147,0.14427245925367974
1983.0,-0.28459032320228983,-0.418571073386643,-0.3437148366325959,-0.4238178913946094,-0.4048990218571364,-0.3300873108461092,-0.3797506547228272,-0.4021414334751592
1983.0,-0.2392392028085594,-0.37548426275205143,-0.3254421271798531,-0.29863155621343485,-0.29708416834721146,-0.3417596557015666,-0.3807787612949373,-0.4095585090443046
1983.0,-0.21666113830962114,-0.34096672360835134,0.5667663059002224,-0.37723708194135275,-0.41419386922378737,-0.29769971179619636,-0.36443208392776993,-0.40517186057017973
1983.0,-0.2752744305840682,-0.4041849802999773,-0.2849100511415761,-0.41038612231948024,-0.4132254879090604,-0.35627809023431406,-0.3769043573114663,-0.4135571828022322
1983.0,1.2296640541273813,1.9343717287889794,10.631312620756887,4.639507197753264,0.3003548793434665,2.164126337895476,0.3273672626150069,3.817752825481813
1983.0,-0.1840048231015718,-0.09092572594709669,-0.23471180241408485,-0.194841273192069,-0.32509003904517897,-0.13130534343177921,-0.021541327009596996,0.21472227107417907
1983.0,-0.200321338909551,-0.35200162574168015,-0.13952768163112345,-0.2254103962958028,-0.41329143164625537,-0.3337438411249728,-0.3817710339699445,-0.4095965678984114
1983.0,-0.2328103829385989,-0.3601207212387464,-0.321666111972205,-0.314673847146812,-0.4089187317234972,-0.3271579063797644,-0.3845080931989073,-0.41391648035374634
1983.0,-0.20784184648390588,-0.36125381903415077,-0.30392437603958167,-0.14266973605438038,-0.31095154297707417,-0.32475282290916324,-0.3800259522607902,-0.40165267892840584
1983.0,-0.18051884076212407,-0.28469347911426185,-0.18262130979507646,-0.18980357775484474,-0.3130489897012023,-0.3192874266505344,-0.36990091797825925,-0.37061858424765753
1983.0,0.006280194254978101,0.7010549687109936,0.6968543648592547,2.499023628735478,1.8256950891676593,-0.210196249802704,0.9984135571143191,1.6280297558917929
1983.0,-0.25865874957741225,-0.3659937815883627,-0.19964166446041695,-0.3502274021669982,-0.4135137299792155,-0.3468349000320036,-0.3856443148978548,-0.4048290434073576
1983.0,-0.23127358477346135,-0.3469844593487377,0.0035915759522155252,-0.308126740944463,-0.4083871987654508,-0.34312388413115824,-0.38483068860550224,-0.4070517484262186
1983.0,-0.14882719605086867,-0.13686206563793085,0.0490878564834505,-0.1444008586808857,0.3501373236657341,-0.26971163216345956,-0.31795599465759206,-0.0901347856668101
1983.0,0.03727723496994098,-0.045138501629211916,2.0934058819309156,-0.13048392557167907,-0.15031237934207894,0.33202477148350146,-0.1815212648009281,0.37272733115253465
1983.0,-0.2834361984026864,-0.419230691377741,-0.3483933592903226,-0.42546538412280377,-0.3905589672160145,-0.35813251724087325,-0.3856376051687919,-0.4131359138016977
1983.0,-0.26495164423861906,-0.3923088757723164,-0.33927022888042724,-0.38621987904597094,-0.30407122521241753,-0.34162297408590536,-0.38142726561221346,-0.40578594923174877
1983.0,-0.25718255825497105,-0.38212648645867964,-0.2321794180797685,-0.2970991042599093,-0.3975239550715408,-0.27876723137185433,-0.3722263644422944,-0.35769668746639266
1983.0,-0.1719013748194935,-0.2181512189444008,-0.2498126394598744,-0.28496947865637073,-0.16408744196923172,0.379682659801669,-0.20401397605197502,-0.09779651993912718
1983.0,-0.27936631917620636,-0.39424850792628546,-0.34087495801274686,-0.41484245276769,-0.40478134238727614,-0.33257231534396126,-0.37030274862378626,-0.40254374149493555
1983.0,-0.22831825982390677,-0.16589264826700373,-0.3056565087299881,-0.19620742467159627,0.6709486105682899,-0.16590409169639972,-0.10873272216652247,-0.1986013209598709
1983.0,-0.28330195285604876,-0.4216271886340425,-0.34551506210315686,-0.4251489453296819,-0.4156748881051008,-0.3362274677419446,-0.38368751653030103,-0.4019115076558587
1983.0,-0.2867244903030179,-0.4229383315454115,-0.34999967284897265,-0.42758490456654674,-0.4153025447353199,-0.35813251724087325,-0.38590365302349494,-0.41559982944392093
1983.0,-0.21635308827754457,-0.333740168725789,-0.256179295287142,-0.39867902320395043,-0.2760477072850139,-0.19196257303446226,-0.34681632590326694,-0.3148706935503346
1983.0,-0.18567133751757212,-0.339448399208716,-0.018661871231313402,-0.21624665919351901,-0.23409467393611869,-0.23150948840474322,-0.3356481830905709,-0.2545868876162545
1983.0,0.2609773693752944,0.2110937653661235,0.020488269636195662,-0.001600241393791602,-0.01816888089218252,0.8326653440931723,-0.0663747900916779,0.06540310127201932
1983.0,-0.23323697078055927,-0.3876986078224291,-0.2823634023796555,-0.33584279632185776,-0.4065242751900814,-0.2716640523896787,-0.37083256712978513,-0.3408907924497979
1983.0,-0.28704420529889324,-0.4228208686471099,-0.34853650322400165,-0.4278927695299848,-0.028038885482259163,-0.35813251724087325,-0.38335254019271997,-0.41498862802029474
1983.0,-0.27952714971978365,-0.41417915814477063,-0.34109230007248814,-0.4190984399257265,-0.34354192716941345,-0.31245964471315696,-0.38118471977292007,-0.4008326856620455
1983.0,-0.2313128077798394,-0.23354412116811055,-0.31090277111016973,-0.014535273979527382,-0.07508315610274022,-0.1687273641305846,-0.18119458887228193,0.9206034026582461
1983.0,0.3610503756047256,1.7929124065941255,1.666497617229363,1.49218066324274,1.9179279790851624,1.7520016837491608,1.595830912303104,1.3934374892821526
1983.0,-0.28548764504017005,-0.41900527987158515,-0.3433789577513608,-0.4250454128147557,-0.4037857144524093,-0.35813251724087325,-0.3820562842766594,-0.415175619586574
1983.0,-0.27816598629259764,-0.40030432216750506,-0.3309288238429321,-0.4130231401526805,-0.36772127422557216,-0.35209669037991026,-0.37890647809184314,-0.413495572671357
1983.0,-0.27834594181654415,-0.41579775643730515,-0.33629513648153503,-0.4188745751976451,-0.3937700865257908,-0.35546963725922476,-0.38481677787020957,-0.41566516295307887
1983.0,0.6174667370282251,2.3195216255774063,1.2127433620126937,2.3237351178450245,0.7735419380103731,2.423083967655644,3.977493656639031,4.427534922745612
1983.0,-0.13715507341630553,-0.342826226153699,-0.2730211985307076,-0.10448822969879716,0.07394008614997766,-0.28468983791841784,-0.3716610760517498,-0.4097949836657356
1983.0,-0.17349953277931046,-0.149642898000371,0.06372335572802201,-0.2638566647249138,-0.210281127459395,-0.17347929948218854,-0.13702470757938343,0.0017849497689664646
1983.0,-0.28642437522645486,-0.4228915448062941,-0.3499733882761059,-0.42717550732628073,-0.41137865508318744,-0.35813251724087325,-0.38571469405467174,-0.4147762825828921
1983.0,-0.2011159812646979,-0.3322730898120032,-0.2438399392340338,-0.19062147859435435,-0.38319342967659004,-0.24290880247853947,-0.36275465697731274,-0.21492631649109242
1983.0,-0.22637243497382867,-0.30641750953787666,-0.26177630746914704,-0.20204346420980074,-0.3370080028154118,-0.3346577445883029,-0.3833000537841581,-0.39479867258293583
1983.0,-0.2774559409887144,-0.4180178748542513,-0.32654909810343263,-0.3842770549494306,-0.41235329582325747,-0.35338408926887194,-0.3854234874392781,-0.4141330722216113
1983.0,-0.27854508024024316,-0.40469182333544607,-0.34165134644509354,-0.39991573518356316,-0.4088546973430341,-0.3223051566680426,-0.37857599150863436,-0.37891132735935146
1983.0,-0.21808457665774292,-0.3721482999472046,-0.32258818675465434,-0.3821204055697862,-0.40265700547085215,-0.2904682187646162,-0.38091385527330307,-0.40782307002513135
1983.0,-0.23963006597489367,-0.353072219834833,-0.23312297921466946,-0.21342129453026404,-0.41449432725316293,-0.3112328026055273,-0.37245821588596867,-0.3524523998230631
1983.0,-0.1637362245088899,0.10377218957613091,-0.3428658550789967,-0.0874339805909447,-0.3776287923244401,-0.042566639770449194,-0.008279371763609277,-0.006087137573822858
1983.0,-0.28481653314574834,-0.4209178769584522,-0.32515988624035097,-0.42035642832498604,0.6261387549645986,-0.3555462107851494,-0.37474032290372034,-0.3942326739338461
1983.0,8.352001074736458,6.509289045114293,0.14983277720520827,6.2631674723217,0.7929288926547167,4.0828377123458885,1.2096816912462662,0.05287649356817655
1983.0,1.5518492074460584,1.328773240179372,-0.17202238095792732,4.172283617069912,2.5591146093671755,1.2773747664123793,0.045736366671681794,-0.16205479527625052
1983.0,0.22245311402138926,0.4695014321734858,0.6928177864495331,-0.16739471411837445,-0.22920985072031286,0.04037760903488258,-0.16884356075939214,-0.2827391263722126
1983.0,-0.11491859427238081,-0.06280223585018009,-0.1894060185611514,-0.410080058534656,-0.4110304852724464,-0.3008336190841208,-0.27835522343376184,-0.025078197331415485
1983.0,-0.2468952880753681,-0.29397629756168087,-0.1791177595671433,-0.337463858435537,-0.37822903470239627,-0.23355703919002588,-0.24068422348568463,-0.18628747956638914
1983.0,-0.24000983178738564,-0.27786970891155033,-0.29230998286593823,-0.37107703101552475,-0.33907662101609565,-0.276146655224161,-0.28422085669998115,-0.11619290593619373
1983.0,0.3676696112392585,1.3049858971347852,1.9888327454464696,0.6287790439352169,1.5307328850015156,1.0330005534077829,1.3127377877739352,2.3760945896418715
1983.0,-0.2616973741840444,-0.38984804534748546,-0.33789786478258776,-0.40357289886215203,-0.3379697360679592,-0.2773960300299511,-0.37482077083560994,-0.40866985461651767
1983.0,1.094475927445716,1.6573095322305396,1.0963530223435083,2.7620555909279414,7.643840176318051,2.40724121493931,3.460639955648436,0.8135938107713314
1983.0,-0.2584306862136878,-0.3778800889462733,-0.3018480455460382,-0.41461772222446697,-0.3638955528823119,-0.33459062885319496,-0.3575814529924397,-0.3477516852108453
1983.0,-0.07824723790996999,-0.21511346865793599,0.4455827249911249,-0.03641023941764005,0.37708111571776276,-0.22066446622211133,-0.35884434331979737,-0.39475328716179814
1983.0,-0.2868188757300611,-0.4236581886183336,-0.3497246941312155,-0.4278754933650609,-0.39791839808087265,-0.35813251724087325,-0.38609546622203855,-0.4168779550744283
1983.0,-0.07011649171305298,-0.24463908389772857,-0.3468773971489008,-0.30245371778132457,-0.22479524402308226,-0.12567035107843938,0.16306056015711443,-0.14972128484448252
1983.0,0.1747555404032202,0.131970958712058,-0.08505324719270131,0.042077154576743846,1.731970225311615,0.2822058841820074,0.3017631895905951,-0.0525017632158505
1983.0,-0.2465099967537083,-0.3951817153689568,-0.27860185736288523,-0.29328860497201487,-0.41157806127819674,-0.3200926341723657,-0.38266857326836284,-0.41588609983211705
1983.0,-0.2515706565349788,-0.3643842715074458,-0.2616628414975939,-0.41155814431014487,-0.3910686463799461,-0.3345079872762596,-0.3332834208317098,-0.31164073000246145
1983.0,-0.26983447992924886,-0.40723481241162446,-0.34214022004821426,-0.3842754225194488,-0.41404231002670744,-0.35550521358012016,-0.3804723287489704,-0.41560528089933146
1983.0,-0.2631295004396627,-0.3967387589231107,-0.3408988437669126,-0.3738688027939769,-0.35346773846954455,-0.3409213134089364,-0.3842746370849982,-0.4053912879860331
1983.0,-0.17473366741501936,-0.30492843815617376,0.3165194965674558,-0.2869417587112603,-0.3267003901030342,-0.24507850321607258,-0.37943930670074777,-0.3946324239314183
1983.0,-0.20579897191515228,-0.3625665991951126,-0.3266620335850943,-0.3204516045826619,-0.40755637907092124,-0.30829121877850235,-0.3813495872426015,-0.4106009660060202
1983.0,-0.1219948949283722,0.0013061587726341589,-0.2752413498171175,0.18129867201483646,0.8771252959545169,-0.15654638245896643,-0.2898437659530274,-0.24337752538209567
1983.0,-0.28548420462880136,-0.42200368444045655,-0.35001220899141394,-0.42769219996612623,-0.3183611148942932,-0.35813251724087325,-0.3847731634278084,-0.415019588850076
1983.0,-0.19646668811145368,-0.3735291864550326,-0.05883238005632741,-0.3369830453631213,-0.393078463749403,-0.30973954165264306,-0.38300392077929746,-0.40915401249793315
1983.0,-0.2837328962356341,-0.41554031045674267,-0.3400862236540521,-0.42586678524093163,-0.40813185552914216,-0.35159925048635055,-0.377571231292103,-0.415154246861458
1983.0,-0.26849061122991946,-0.4008897990159054,-0.16221766527589823,-0.4049233994765248,-0.4041290171002215,-0.35504658173694814,-0.3789597980716517,-0.4095018143471033
1983.0,-0.2759581804879283,-0.4086009025859589,-0.3304509029180423,-0.42550085555649014,-0.3926733903604733,-0.35813251724087325,-0.3778615637800691,-0.3806969838850166
1983.0,0.5474077753240832,1.0401689006470314,1.9245148976776705,0.680692103961193,0.2916710850847478,0.5983266635900167,0.6067150199437513,2.5227049948251823
1983.0,-0.2664121162404297,-0.3662778000993345,0.027711077663045376,-0.3502237931268125,-0.41580869095623635,-0.34875231512182286,-0.3462973707850892,-0.4053784958466321
1983.0,-0.040971249521301545,-0.10149151904528116,0.07223964670073309,-0.22830330099160162,-0.23912050045181954,-0.25690498660107325,-0.35091052414173635,0.19782986431693253
1983.0,-0.14666315413222894,-0.34783080278414324,-0.3043653804372177,-0.07685706757547082,-0.32329422252179607,-0.22678026562444428,-0.3765025949415421,-0.4124964208223664
1983.0,0.12278863637020215,0.04449271170742604,-0.326281761390274,0.06683189660260637,-0.3001930668351838,-0.07402194905055595,-0.3618164821541821,-0.38471549464960403
1983.0,-0.2755945162639967,-0.4028594800057119,-0.3129841555760892,-0.4144554706516167,-0.41645390398956444,-0.355204114810631,-0.3785186956171916,-0.41411621206752414
1983.0,-0.09363985846700604,-0.32469215774161037,-0.23442714977731594,-0.12166031955835928,-0.4154019059037513,-0.2358212024058661,-0.3780740453053165,-0.4153310616948798
1983.0,-0.12113527860902731,0.33686155568681353,0.0011905876798229663,-0.04206753107163608,-0.13596349408181405,0.7883790140927833,0.2104642659623253,1.4488550101597963
1983.0,-0.285839123025853,-0.42046899885621214,-0.3378419866466033,-0.4252476530000778,-0.40690733412219554,-0.35813251724087325,-0.3809316211794571,-0.41547323056107055
1983.0,-0.2505013488802956,-0.10139697519485458,-0.264032938243979,-0.16345067005589708,-0.27050787895596806,-0.3487041788595684,-0.2877530859523904,0.02762814689528263
1983.0,-0.2460379653636023,-0.3555332091984691,-0.17653522823081944,-0.2660951108757253,-0.41052567037397136,-0.3164925276041038,-0.37251750002189177,-0.3718548321520392
1983.0,-0.20917811616014498,-0.25650553180688207,0.12875757131035542,-0.31627371724166536,-0.4153415970086869,-0.35088095351041093,-0.3802579533143393,-0.4121283217195518
1983.0,0.6316373396845408,0.48882619988697745,0.5214560476715491,1.0168767375009486,0.5250091009860762,0.05606096636572448,-0.1734278391540967,-0.18535269592349624
1983.0,-0.2397383983894381,-0.33413380584796226,-0.3208590767601488,-0.2035700502081927,1.8046603611117953,-0.20687634153359985,-0.30388833671401566,-0.13260609022755526
1983.0,0.7675021501053024,0.8449636080646538,-0.2425091056812204,0.06098377766081728,-0.032978903975948375,0.07471066672767274,-0.207066282042262,-0.010466993552424142
1983.0,-0.26325289189386797,-0.39253210566252245,-0.2444604343189959,-0.3805246646124485,-0.3608456719713267,-0.30456034553411576,-0.3647349760326047,-0.37694478327518866
1983.0,-0.24929225858593032,-0.3827048160650993,-0.31537039869372374,-0.25289722321087094,-0.05164942641284885,-0.2277503765889029,-0.37851212472126494,-0.411199853469392
1983.0,-0.24883354865398583,-0.3518057034422764,0.2638834221820645,-0.23910052019116718,-0.41537344024115674,-0.29765235572564464,-0.37798077498486693,-0.4085721905097724
1983.0,-0.06947308845160714,-0.16465055926061054,0.621990968245427,-0.2268652956491932,-0.14902743335118157,-0.07182152318745838,-0.30107642706194454,-0.03727601806279762
1983.0,0.3173447448908537,-0.12336480893085221,-0.2835292469634121,0.1778118097914958,2.091788504541492,0.36270390263512137,-0.19729869395567365,-0.21936281273809408
1983.0,0.1360816676983467,0.89793825580491,0.007684914123618186,0.5721892576957418,0.5731605555586285,0.7199802959264625,1.308945929725336,1.288637795873552
1983.0,-0.17221096550716614,-0.1662179038291434,-0.2197300509908601,-0.25815079458762186,0.18737377199355035,-0.2874603084279215,-0.23555153016021188,0.05504148597676836
1983.0,-0.24920583128215404,-0.4185390487551162,-0.35038987087510987,-0.42791670354780986,-0.4144150414640984,-0.3389853940134308,-0.38628142291284484,-0.3378100796222347
1983.0,-0.02622385089434729,0.20982457738640561,-0.008247783472882797,0.37521695141937583,-0.19604724309794297,0.2619550126412136,0.42383259094547204,-0.2034224993109846
1983.0,-0.21968712490681483,-0.3542170798457269,-0.3077997824214194,-0.3009750868780402,-0.41603938519123534,-0.30839353676851805,-0.38383970422204405,-0.4146601429923351
1983.0,-0.28607381236702817,-0.4221276532008613,-0.34927274611275644,-0.42771288650054967,-0.4148974848247847,-0.35799461786324566,-0.38544140191612464,-0.41397370101248543
1983.0,-0.28562778678002876,-0.4210360824188003,-0.3493668758208936,-0.42283474362295487,-0.3883106921367879,-0.35813251724087325,-0.38560995336436943,-0.416804367804576
1983.0,-0.28637256054614507,-0.42325835796561917,-0.34986382959698814,-0.4261124840505649,-0.4087014288985477,-0.35813251724087325,-0.3859403470840349,-0.4169323860777308
1983.0,-0.21606741829517925,-0.4179552222340503,-0.1451858968931383,-0.30200354117450096,-0.13894913055523803,-0.3442760661711551,-0.3771192667287133,-0.4041785465599856
1983.0,-0.2868163967804554,-0.42310808422135715,-0.34937518737567147,-0.42742133434711405,-0.41645390398956444,-0.35813251724087325,-0.38544053666963074,-0.41377562084443703
1983.0,-0.24602449331504422,-0.400804498672459,-0.3266835109510116,-0.3103880845348734,-0.3378745853270452,-0.32492368642319425,-0.3825543840088737,-0.40878547538572013
1983.0,-0.2845620585432342,-0.4183380655700826,-0.3485246025713162,-0.42112832211911455,-0.35534110253674783,-0.34409280916433144,-0.3856257464726051,-0.41526349222131154
1983.0,-0.21640753249785669,-0.384312225636194,0.07814693412573204,-0.2961868853872861,-0.4125766658909119,-0.3102957862891421,-0.38029437692183754,-0.3849708746400665
1983.0,0.08156062311621434,-0.09669462556128695,0.22083058908168404,0.352379659846353,0.4816555049703582,-0.14885416922189515,0.5241371714407698,0.22520776393301686
1983.0,0.15461259212069267,0.7037583844097955,0.21452997918572458,0.17531835248179142,3.249656186766356,-0.02315007910892461,0.5116658189061766,0.4104307867168769
1983.0,-0.10617618463607226,-0.291684361766717,-0.31290572981959425,-0.24502383953984483,-0.0013665692901092621,-0.19391600088223077,-0.3563784767902855,-0.17226427113192724
1983.0,-0.1910791544985306,-0.1807573771409619,-0.23152762062567775,0.25240722316316255,-0.035050325347154736,0.016784586952115852,-0.05357857094330205,0.05613560540495188
1983.0,-0.21320737073117088,-0.25197907582708945,-0.1990156243294188,-0.19949117194561478,-0.3031667255461502,-0.017082056397447466,-0.09246380196844638,-0.28203165650613315
1983.0,-0.17362887834612004,-0.12792062961218784,-0.1921765137283132,-0.406008924005204,-0.39363243063868825,-0.3031254405228179,-0.28142902469227965,-0.28785615605469034
1983.0,0.27623217655168086,-0.012935029983439065,-0.3341766412202576,0.35715953059229094,0.9459510776395293,0.2669526913638916,-0.1572718502828797,-0.031213199903152505
1983.0,-0.27988834657798617,-0.41872533810907064,-0.3439847270668292,-0.4227376638851563,-0.415231598611761,-0.35302475203117445,-0.38576952840870754,-0.41610340490483627
1983.0,-0.25134309127795085,-0.3696598674155492,-0.3286145501956057,-0.32671733531893965,-0.30113507475932866,-0.35146103357778014,-0.3841955385600743,-0.40874154564193815
1983.0,-0.2864382295429428,-0.42126613676026814,-0.3481773445348446,-0.4274193657522747,-0.4125948822052266,-0.35813251724087325,-0.38579048735589644,-0.4156488745323022
1983.0,-0.27399376351580745,-0.40116868864691724,-0.32477016551157906,-0.39154394195473513,-0.38888692118780765,-0.35604614711312904,-0.3511867593073426,-0.27100487448021227
1983.0,-0.20541724842750442,-0.27450614960085995,-0.26458899568780186,-0.36288724631184743,-0.37545864926786676,-0.3393970101617686,-0.34515684555476983,-0.3026321545555899
1983.0,-0.2874678276684281,-0.42374653891792724,-0.35024464397140836,-0.4279146483906442,-0.4151398656276042,-0.35813251724087325,-0.38624923615131657,-5.0481646084978097e-17
1983.0,-0.12273545216338351,-0.13907679101740386,-0.06428832122039965,0.25211532388414853,-0.008638504726143683,-0.2583553844236561,-0.382396028392872,-0.4137570487479052
1983.0,0.36499111777417603,1.146098246273563,1.351218761211412,1.132799319731757,1.3029357330309272,1.2657812050011834,2.0061092841039434,5.571756740613879
1983.0,-0.25288780123084864,-0.3918527379500213,0.14490093270445714,-0.35048568316034473,-0.31057913237200935,-0.3219501610562691,-0.3661623453348911,-0.4040420182219718
1983.0,-0.28609347020572384,-0.4186426986346023,-0.34884224130284286,-0.42690321277336607,-0.4099730316572693,-0.35813251724087325,-0.38585931392188133,-0.41591917879196905
1983.0,0.3728518901416049,-0.10323213241262905,-0.34022378083988486,0.31533945404057406,-0.1890670281872289,0.32741737831756024,-0.2523408285777189,-0.2521047800194414
1983.0,-0.16897297079930176,-0.3447996155950237,-0.14948519058346535,-0.4227565533192107,-0.35947650325244623,-0.3333109558722581,-0.36523852942284485,-0.36747226269061434
1983.0,-0.1936586174020284,-0.42379707550000845,-0.12370906344450289,-0.2790257093675882,-0.41226530048388127,-0.27771071883350495,-0.3341481997051236,-0.38410020926843447
1983.0,-0.2848210624415232,-0.418974207712202,-0.3414451488374253,-0.42048748207435765,-0.40715483329974356,-0.352363994637051,-0.3760395015545846,-0.40037004108920726
1983.0,0.7670979423130533,0.10684727509598613,-0.3051022941649336,0.22512029418226848,-0.036441554825249266,0.25890083197810126,-0.3415299478468738,-0.32806317923236766
1983.0,-0.2836608445227955,-0.42379707550000845,-0.34921406677161093,-0.4161365947977934,-0.4085747704202262,-0.357319048676499,-0.3861093282719145,-0.41687979135908143
1983.0,-0.25650456553781203,-0.36291579191815554,-0.32169652218919514,-0.35932979936904585,-0.3791331729056401,-0.344074870907629,-0.29164869763101675,-0.38515113458354977
1983.0,-0.28227901545964423,-0.41528170077702314,-0.33069334863943467,-0.3313285983391806,-0.4162017496051251,-0.3472353391720239,-0.38628142291284484,-0.4161919547344584
1983.0,-0.2868039672807969,-0.42279731698847156,-0.3493294885295505,-0.4274500116081077,-0.4145993402381873,-0.35813251724087325,-0.38545045796815874,-0.4124417975136772
1983.0,-0.2828728165612227,-0.41481596698106704,-0.33645626342491614,-0.4199348910413441,-0.37856042717189886,-0.3505756308058953,-0.34526377279221876,-0.39947635874676807
1983.0,-0.28373370710700047,-0.4160270246297025,-0.3395739741096578,-0.4259872148702966,-0.4106897987943429,-0.35404370882937214,-0.35781419918836394,-0.4013578340467408
1983.0,-0.2732257640769835,-0.38257792127979134,-0.3093771969122069,-0.4277505597280316,-0.2758170687371566,-0.35813251724087325,-0.2949855595132705,-0.3283954323908639
1983.0,-0.28515772464895534,-0.41970223133575507,-0.34508733129190367,-0.4174458641032449,-0.40719224744322663,-0.3557252073907581,-0.38113660579482556,-0.41376143377962865
1983.0,-0.24790317801598852,-0.2993383586063483,-0.19557226010667472,-0.3959427614910391,-0.3801912098098244,-0.3466603936203576,-0.3224908423797212,-0.2839086456750695
1983.0,-0.15149719853435778,0.02076067438682683,-0.02659971737552917,-0.3076352473991257,-0.2495294615494752,-0.2632314039003491,0.14796330712279626,0.02865264029946836
1983.0,-0.2870681723397072,-0.42273510566905276,-0.3498938134774453,-0.42791032399744144,-0.4156654249226564,-0.35813251724087325,-0.38056105127038775,-0.41446518734366683
1984.0,-0.1689000502957135,-0.09828273217061723,-0.030966572005419267,-0.3453861516727359,-0.4162929383798606,-0.31867796917507324,-0.3691877648621504,-0.40344433829859777
1984.0,-0.25391709817554076,-0.3802196527965785,-0.3061875770237593,-0.3592750404037778,-0.41420320849585346,-0.3345640684293558,-0.3490773930088856,-0.4026512651434367
1984.0,-0.039741632597490896,-0.027269202065962575,0.052796828463110713,-0.21568528815316196,-0.3050427504985607,-0.312494120585815,-0.24098126650493887,0.045889554155297295
1984.0,-0.17615137174419335,-0.3576929009345236,-0.09403689280181693,-0.34698927908531646,-0.19019987533066135,-0.3224038879893645,-0.3756879272702659,-0.3951894396081602
1984.0,0.058010845123471586,0.39454960312751025,3.5794811267746462,-0.08346476708119492,0.12435236007495566,-0.03884487883393042,0.04669033311022889,0.47002467545149645
1984.0,-0.10709190167009194,0.06154548737612702,1.8882822834545445,0.4598387620925575,-0.19943225713322832,-0.2283090967589215,0.4633183991518308,1.5596323023961052
1984.0,-0.19997092664052094,-0.18520021153565577,-0.23243139484972256,-0.05510136040784432,-0.36262453316761595,0.04885529889876595,-0.1102100579540541,0.14447494703916597
1984.0,-0.2845813572817533,-0.4187479194539451,-0.34394187156550243,-0.424419892563111,-0.4055515728902817,-0.3261245080745263,-0.3794786291444391,-0.40231059068570446
1984.0,-0.23783125210353492,-0.3636665292231586,-0.3242542041519895,-0.29861651365750846,-0.29971853100685053,-0.33730871479538244,-0.3803842416037795,-0.4090930107888331
